time_ms,state,state_age_ms,power_available,hmi_comms_ok,conveyor_cmd,gate_close_cmd,clamp_cmd,pump_cmd,valve_1_cmd,valve_2_cmd,gate_closed_fb,gate_open_fb,clamp_engaged_fb,bottle_1_positioned,bottle_2_positioned,pulse_1,pulse_2,analog_flow_1_ml_s,analog_flow_2_ml_s,volume_1_ml,volume_2_ml,inspection_trigger,inspection_id,vision_ready,vision_busy,result_valid,result_id,plc_heartbeat,vision_heartbeat,capper_request,capper_ready,capper_busy,capper_complete,first_out_fault,hold_reason,restart_inhibit,released
1540,INDEXING,960,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1560,INDEXING,980,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1580,INDEXING,1000,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1600,INDEXING,1020,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1620,INDEXING,1040,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1640,INDEXING,1060,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1660,INDEXING,1080,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1680,INDEXING,1100,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1700,INDEXING,1120,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1720,INDEXING,1140,True,True,True,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1740,GATE_CLOSING,0,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1760,GATE_CLOSING,20,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1780,GATE_CLOSING,40,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1800,GATE_CLOSING,60,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1820,GATE_CLOSING,80,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1840,GATE_CLOSING,100,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1860,GATE_CLOSING,120,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1880,GATE_CLOSING,140,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1900,GATE_CLOSING,160,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1920,GATE_CLOSING,180,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1940,GATE_CLOSING,200,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1960,GATE_CLOSING,220,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1980,GATE_CLOSING,240,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,4,False,True,False,False,,,False,False
2000,GATE_CLOSING,260,True,True,False,True,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2020,GATE_CLOSING,280,True,True,False,True,False,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2040,CLAMPING,0,True,True,False,True,False,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2060,CLAMPING,20,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2080,CLAMPING,40,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2100,CLAMPING,60,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2120,CLAMPING,80,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2140,CLAMPING,100,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2160,CLAMPING,120,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2180,CLAMPING,140,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2200,CLAMPING,160,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2220,CLAMPING,180,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2240,CLAMPING,200,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2260,CLAMPING,220,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2280,CLAMPING,240,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2300,CLAMPING,260,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2320,CLAMPING,280,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2340,CLAMPING,300,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2360,CLAMPING,320,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2380,CLAMPING,340,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2400,CLAMPING,360,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2420,CLAMPING,380,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2440,CLAMPING,400,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2460,CLAMPING,420,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2480,CLAMPING,440,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,5,False,True,False,False,,,False,False
2500,CLAMPING,460,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2520,CLAMPING,480,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2540,CLAMPING,500,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2560,CLAMPING,520,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2580,CLAMPING,540,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2600,CLAMPING,560,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2620,CLAMPING,580,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2640,CLAMPING,600,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2660,CLAMPING,620,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2680,CLAMPING,640,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2700,CLAMPING,660,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2720,CLAMPING,680,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2740,CLAMPING,700,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2760,CLAMPING,720,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2780,CLAMPING,740,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2800,CLAMPING,760,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2820,CLAMPING,780,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2840,CLAMPING,800,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2860,CLAMPING,820,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2880,CLAMPING,840,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2900,CLAMPING,860,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2920,CLAMPING,880,True,True,False,True,True,False,False,False,True,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2940,FAULTED,0,True,True,False,False,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,CLAMP_ENGAGE_TIMEOUT,,False,False
2960,FAULTED,20,True,True,False,False,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,CLAMP_ENGAGE_TIMEOUT,,False,False
2980,FAULTED,40,True,True,False,False,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,6,False,True,False,False,CLAMP_ENGAGE_TIMEOUT,,False,False
3000,FAULTED,60,True,True,False,False,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,6,6,False,True,False,False,CLAMP_ENGAGE_TIMEOUT,,False,False
3020,FAULTED,80,True,True,False,False,False,False,False,False,False,False,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,6,6,False,True,False,False,CLAMP_ENGAGE_TIMEOUT,,False,False
