time_ms,state,state_age_ms,power_available,hmi_comms_ok,conveyor_cmd,gate_close_cmd,clamp_cmd,pump_cmd,valve_1_cmd,valve_2_cmd,gate_closed_fb,gate_open_fb,clamp_engaged_fb,bottle_1_positioned,bottle_2_positioned,pulse_1,pulse_2,analog_flow_1_ml_s,analog_flow_2_ml_s,volume_1_ml,volume_2_ml,inspection_trigger,inspection_id,vision_ready,vision_busy,result_valid,result_id,plc_heartbeat,vision_heartbeat,capper_request,capper_ready,capper_busy,capper_complete,first_out_fault,hold_reason,restart_inhibit,released
740,FAULTED,140,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
760,FAULTED,160,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
780,FAULTED,180,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
800,FAULTED,200,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
820,FAULTED,220,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
840,FAULTED,240,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
860,FAULTED,260,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
880,FAULTED,280,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
900,FAULTED,300,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
920,FAULTED,320,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
940,FAULTED,340,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
960,FAULTED,360,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,1,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
980,FAULTED,380,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,1,2,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
1000,FAULTED,400,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,2,2,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
1020,FAULTED,420,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,2,2,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
1040,FAULTED,440,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,2,2,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
1060,FAULTED,460,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,2,2,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
1080,FAULTED,480,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,2,2,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
1100,FAULTED,500,True,True,False,False,False,False,False,False,False,True,False,True,True,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,2,2,False,True,False,False,BOTTLE_SENSOR_STUCK_ON,,False,False
