time_ms,state,state_age_ms,power_available,hmi_comms_ok,conveyor_cmd,gate_close_cmd,clamp_cmd,pump_cmd,valve_1_cmd,valve_2_cmd,gate_closed_fb,gate_open_fb,clamp_engaged_fb,bottle_1_positioned,bottle_2_positioned,pulse_1,pulse_2,analog_flow_1_ml_s,analog_flow_2_ml_s,volume_1_ml,volume_2_ml,inspection_trigger,inspection_id,vision_ready,vision_busy,result_valid,result_id,plc_heartbeat,vision_heartbeat,capper_request,capper_ready,capper_busy,capper_complete,first_out_fault,hold_reason,restart_inhibit,released
1540,INDEXING,960,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1560,INDEXING,980,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1580,INDEXING,1000,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1600,INDEXING,1020,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1620,INDEXING,1040,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1640,INDEXING,1060,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1660,INDEXING,1080,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1680,INDEXING,1100,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1700,INDEXING,1120,True,True,True,False,False,False,False,False,False,True,False,False,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1720,INDEXING,1140,True,True,True,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1740,INDEXING,1160,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1760,INDEXING,1180,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1780,INDEXING,1200,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1800,INDEXING,1220,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1820,INDEXING,1240,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1840,INDEXING,1260,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1860,INDEXING,1280,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1880,INDEXING,1300,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1900,INDEXING,1320,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1920,INDEXING,1340,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1940,INDEXING,1360,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1960,INDEXING,1380,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,3,False,True,False,False,,,False,False
1980,INDEXING,1400,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,3,4,False,True,False,False,,,False,False
2000,INDEXING,1420,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2020,INDEXING,1440,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2040,INDEXING,1460,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2060,INDEXING,1480,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2080,INDEXING,1500,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2100,INDEXING,1520,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2120,INDEXING,1540,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2140,INDEXING,1560,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2160,INDEXING,1580,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2180,INDEXING,1600,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2200,INDEXING,1620,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2220,INDEXING,1640,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2240,INDEXING,1660,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2260,INDEXING,1680,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2280,INDEXING,1700,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2300,INDEXING,1720,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2320,INDEXING,1740,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2340,INDEXING,1760,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2360,INDEXING,1780,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2380,INDEXING,1800,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2400,INDEXING,1820,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2420,INDEXING,1840,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2440,INDEXING,1860,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2460,INDEXING,1880,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,4,False,True,False,False,,,False,False
2480,INDEXING,1900,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,4,5,False,True,False,False,,,False,False
2500,INDEXING,1920,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2520,INDEXING,1940,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2540,INDEXING,1960,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2560,INDEXING,1980,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2580,INDEXING,2000,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2600,INDEXING,2020,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2620,INDEXING,2040,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2640,INDEXING,2060,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2660,INDEXING,2080,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2680,INDEXING,2100,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2700,INDEXING,2120,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2720,INDEXING,2140,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2740,INDEXING,2160,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2760,INDEXING,2180,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2780,INDEXING,2200,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2800,INDEXING,2220,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2820,INDEXING,2240,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2840,INDEXING,2260,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2860,INDEXING,2280,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2880,INDEXING,2300,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2900,INDEXING,2320,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2920,INDEXING,2340,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2940,INDEXING,2360,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2960,INDEXING,2380,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,5,False,True,False,False,,,False,False
2980,INDEXING,2400,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,5,6,False,True,False,False,,,False,False
3000,INDEXING,2420,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,6,6,False,True,False,False,,,False,False
3020,INDEXING,2440,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,6,6,False,True,False,False,,,False,False
3040,INDEXING,2460,True,True,False,False,False,False,False,False,False,True,False,True,False,0,0,0.0,0.0,0.0,0.0,False,0,True,False,False,0,6,6,False,True,False,False,,,False,False
